--------------------
BDMEP - INMET
--------------------
Estação           : FORTALEZA - CE (OMM: 82397)
Latitude  (graus) : -3.81
Longitude (graus) : -38.53
Altitude  (metros): 26.45
Estação Operante
Inicio de operação: 27/10/1919
Periodo solicitado dos dados: 01/01/1980 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82397;14/04/2011;0000;;30;;8.1;0.6;26.06;85.5;1.866667;
82397;14/04/2011;1200;2.2;;22.3;;;;;;
82397;15/04/2011;0000;;31.3;;2.5;2.8;26.26;89.5;1.5;
82397;15/04/2011;1200;3.8;;22.6;;;;;;
82397;16/04/2011;0000;;31.2;;6.5;1.6;26.7;82.75;2;
82397;16/04/2011;1200;1.1;;23.9;;;;;;
82397;17/04/2011;0000;;30.4;;4.1;4.1;26.56;88.75;2;
82397;17/04/2011;1200;0.6;;23.5;;;;;;
82397;18/04/2011;0000;;28.9;;0;1.7;24.68;96.5;1.266667;
82397;18/04/2011;1200;39.9;;22.3;;;;;;
82397;19/04/2011;0000;;28.8;;2.7;0.3;25.26;87.5;1.366667;
82397;19/04/2011;1200;18.2;;22.5;;;;;;
82397;20/04/2011;0000;;31.7;;9.4;1.5;26.58;79.5;1.633333;
82397;20/04/2011;1200;10.8;;22.6;;;;;;
82397;21/04/2011;0000;;28.8;;0.7;2.8;25.58;90.25;1.2;
82397;21/04/2011;1200;0;;22.9;;;;;;
82397;22/04/2011;0000;;28.4;;1.7;1.2;25.64;89;1.066667;
82397;22/04/2011;1200;0.6;;23.4;;;;;;
82397;23/04/2011;0000;;30;;1.4;1;25.56;88.25;1.533333;
82397;23/04/2011;1200;4.4;;22.4;;;;;;
82397;24/04/2011;0000;;31.1;;1.5;1.3;25.48;92;1.8;
82397;24/04/2011;1200;2;;23.3;;;;;;
82397;25/04/2011;0000;;30.1;;3.4;1.6;25.36;89;1.133333;
82397;25/04/2011;1200;7.8;;22.7;;;;;;
82397;26/04/2011;0000;;29.2;;0;1.2;25.02;91;0.533333;
82397;26/04/2011;1200;25.2;;23.3;;;;;;
82397;27/04/2011;0000;;31.6;;4.3;0.5;25.9;91.25;1.2;
82397;27/04/2011;1200;2.2;;22.3;;;;;;
82397;28/04/2011;0000;;28.8;;0.1;1.6;25.34;94.25;0.533333;
82397;28/04/2011;1200;0;;23.3;;;;;;
82397;29/04/2011;0000;;31.3;;4.1;0.2;26.28;86.25;0.933333;
82397;29/04/2011;1200;26.6;;22.7;;;;;;
82397;30/04/2011;0000;;32.5;;6.4;1.8;27.22;83;1.1;
82397;30/04/2011;1200;18.2;;23.6;;;;;;
82397;01/05/2011;0000;;31.5;;4.3;2.2;26.56;88.25;0.433333;
82397;01/05/2011;1200;0;;23.6;;;;;;
82397;02/05/2011;0000;;30.5;;4.4;2.6;26.14;87.75;0.8;
82397;02/05/2011;1200;17;;23.3;;;;;;
82397;03/05/2011;0000;;31.7;;6.5;1.7;27.2;86.25;2.1;
82397;03/05/2011;1200;15.6;;23.5;;;;;;
82397;04/05/2011;0000;;28.1;;0;2.3;25.34;95.75;1.133333;
82397;04/05/2011;1200;5.6;;24;;;;;;
82397;05/05/2011;0000;;30.2;;1.9;0.3;26.06;91;2.066667;
82397;05/05/2011;1200;15.7;;23.1;;;;;;
82397;06/05/2011;0000;;31.5;;7.1;0.7;26.88;85;2.8;
82397;06/05/2011;1200;4.9;;23.8;;;;;;
82397;07/05/2011;0000;;32;;7;2.5;26.84;82.25;2.666667;
82397;07/05/2011;1200;3.6;;23.2;;;;;;
82397;08/05/2011;0000;;31.9;;8.4;2.1;26.86;84.5;1.433333;
82397;08/05/2011;1200;0;;23.3;;;;;;
82397;09/05/2011;0000;;31.1;;5.2;2.1;27.28;82;1.866667;
82397;09/05/2011;1200;1.5;;24.4;;;;;;
82397;10/05/2011;0000;;28.2;;0;2.5;25.42;94.5;2.2;
82397;10/05/2011;1200;7.6;;23.6;;;;;;
82397;11/05/2011;0000;;30.5;;2.5;0.3;25.96;88;2.133333;
82397;11/05/2011;1200;39.4;;;;;;;;
82397;12/05/2011;0000;;29;;0.5;2.5;26.1;84;1.966667;
82397;12/05/2011;1200;1.3;;23.9;;;;;;
82397;13/05/2011;0000;;32;;7.2;1.2;27.18;77.5;1.8;
82397;13/05/2011;1200;0;;23.3;;;;;;
82397;14/05/2011;0000;;30;;0;3.8;26.14;87.5;0.8;
82397;14/05/2011;1200;0;;23.5;;;;;;
82397;15/05/2011;0000;;30.8;;6;1.2;26.02;86.5;2;
82397;15/05/2011;1200;14.4;;23.4;;;;;;
82397;16/05/2011;0000;;31.2;;5.7;2.3;26.82;83.5;1.8;
82397;16/05/2011;1200;5.6;;23.4;;;;;;
82397;17/05/2011;0000;;32.4;;8.7;2.1;27.06;78.5;1.866667;
82397;17/05/2011;1200;2.2;;23.6;;;;;;
82397;18/05/2011;0000;;31.9;;8.8;2.9;27.2;81.75;1.9;
82397;18/05/2011;1200;0;;23.5;;;;;;
82397;19/05/2011;0000;;31;;4.6;2.2;26.88;84.25;2.533333;
82397;19/05/2011;1200;0;;23.4;;;;;;
82397;20/05/2011;0000;;31.7;;7.7;1.7;26.34;85;2.8;
82397;20/05/2011;1200;9.1;;23.6;;;;;;
82397;21/05/2011;0000;;30.4;;1.8;2.2;26.38;81.25;2.633333;
82397;21/05/2011;1200;0.4;;23.1;;;;;;
82397;22/05/2011;0000;;31.2;;6.4;3.2;27.04;75.75;2.4;
82397;22/05/2011;1200;0;;22.8;;;;;;
82397;23/05/2011;0000;;31.2;;7.2;3;26.86;81.75;3.166667;
82397;23/05/2011;1200;0;;23.5;;;;;;
82397;24/05/2011;0000;;31.4;;9.2;3.2;27.04;84.25;2.966667;
82397;24/05/2011;1200;0.8;;23.5;;;;;;
82397;25/05/2011;0000;;31.3;;8.8;2.9;26.82;82;2.6;
82397;25/05/2011;1200;7.9;;23.4;;;;;;
82397;26/05/2011;0000;;31;;6.6;3;27.1;78.75;2.933333;
82397;26/05/2011;1200;0;;23.3;;;;;;
82397;27/05/2011;0000;;31.4;;7.8;3.1;27;77;2.366667;
82397;27/05/2011;1200;0;;23.3;;;;;;
82397;28/05/2011;0000;;32;;9.7;2.8;27.3;78;2.033333;
82397;28/05/2011;1200;7.4;;23.1;;;;;;
82397;29/05/2011;0000;;31.7;;10;3;27.14;78;2.3;
82397;29/05/2011;1200;0;;23.5;;;;;;
82397;30/05/2011;0000;;31.7;;9.9;3.4;26.98;80.5;2.9;
82397;30/05/2011;1200;0;;23.3;;;;;;
82397;31/05/2011;0000;;32;;9.8;3.6;26.84;74.5;2.733333;
82397;31/05/2011;1200;0;;22.6;;;;;;
82397;01/06/2011;0000;;31.7;;7.6;4.1;26.56;75;2.1;
82397;01/06/2011;1200;0;;22.3;;;;;;
82397;02/06/2011;0000;;31.5;;6;3.8;26.2;78.5;2.633333;
82397;02/06/2011;1200;0;;21.9;;;;;;
82397;03/06/2011;0000;;31.2;;3.4;3.3;27.02;76.5;2.8;
82397;03/06/2011;1200;0;;22.5;;;;;;
82397;04/06/2011;0000;;31.7;;6.3;2.9;25.4;83.25;2.4;
82397;04/06/2011;1200;23.6;;21.7;;;;;;
82397;05/06/2011;0000;;32.2;;9.6;2.1;26.42;81.5;1.9;
82397;05/06/2011;1200;0;;21.1;;;;;;
82397;06/06/2011;0000;;31.5;;8;2.7;26.9;81.75;2.633333;
82397;06/06/2011;1200;0;;23.6;;;;;;
82397;07/06/2011;0000;;30.9;;6.3;3;26.96;79.25;2.866667;
82397;07/06/2011;1200;0;;23.3;;;;;;
82397;08/06/2011;0000;;30.7;;6.5;3.7;26.64;77.75;2.133333;
82397;08/06/2011;1200;0;;23.5;;;;;;
82397;09/06/2011;0000;;30.2;;4.5;2.8;26.64;80.5;2.7;
82397;09/06/2011;1200;8.6;;23.6;;;;;;
82397;10/06/2011;0000;;30.7;;9.4;2.9;26.16;82;1.866667;
82397;10/06/2011;1200;1.6;;22.5;;;;;;
82397;11/06/2011;0000;;31;;9.8;2.4;26.36;83.75;2.466667;
82397;11/06/2011;1200;0;;21.8;;;;;;
82397;12/06/2011;0000;;31;;9.5;3;26.18;83;3;
82397;12/06/2011;1200;0;;23.3;;;;;;
82397;13/06/2011;0000;;30.9;;9.7;2.6;26.06;74.5;3;
82397;13/06/2011;1200;0.9;;21.8;;;;;;
82397;14/06/2011;0000;;31.9;;9.8;3.7;26.4;72.5;3.033333;
82397;14/06/2011;1200;0;;22.3;;;;;;
82397;15/06/2011;0000;;32.5;;9;4.1;26.62;74.5;2.733333;
82397;15/06/2011;1200;0;;21.4;;;;;;
82397;16/06/2011;0000;;29.4;;1.1;4.3;25.52;77.75;2.733333;
82397;16/06/2011;1200;0;;22.9;;;;;;
82397;17/06/2011;0000;;31.4;;8.2;3.3;26.26;82;3.166667;
82397;17/06/2011;1200;0.2;;22.3;;;;;;
82397;18/06/2011;0000;;30.9;;7.8;3;26.5;82.25;1.866667;
82397;18/06/2011;1200;0.1;;23.1;;;;;;
82397;19/06/2011;0000;;30.5;;5;2;26.78;81.25;3.566667;
82397;19/06/2011;1200;8.5;;23.3;;;;;;
82397;20/06/2011;0000;;31.4;;7.2;2.9;26.54;77.75;2.733333;
82397;20/06/2011;1200;0.6;;23.3;;;;;;
82397;21/06/2011;0000;;31.5;;9.6;3.9;26.92;75;2.366667;
82397;21/06/2011;1200;0.1;;23.1;;;;;;
82397;22/06/2011;0000;;31.5;;9.1;3.7;26.92;78;3.166667;
82397;22/06/2011;1200;0;;23.1;;;;;;
82397;23/06/2011;0000;;30.6;;4.6;3.7;27.06;78.25;2.666667;
82397;23/06/2011;1200;0.1;;23.7;;;;;;
82397;24/06/2011;0000;;29.2;;0.8;3.1;24.96;90;2.333333;
82397;24/06/2011;1200;77.2;;22.4;;;;;;
82397;25/06/2011;0000;;31.2;;9.4;1.1;26.04;80.5;1.4;
82397;25/06/2011;1200;0.1;;22.2;;;;;;
82397;26/06/2011;0000;;31.2;;9.6;2.8;27.08;76.75;2.8;
82397;26/06/2011;1200;0;;23.3;;;;;;
82397;27/06/2011;0000;;30.2;;4.9;2.9;26.88;83;2.8;
82397;27/06/2011;1200;0;;23.3;;;;;;
82397;28/06/2011;0000;;29.5;;5.5;2.4;25.52;84;1.666667;
82397;28/06/2011;1200;5.9;;22.3;;;;;;
82397;29/06/2011;0000;;27.7;;0;0.8;24.56;89.5;1.4;
82397;29/06/2011;1200;7.9;;22.7;;;;;;
82397;30/06/2011;0000;;31;;8.4;1.8;26.14;79.25;2.466667;
82397;30/06/2011;1200;6;;22.1;;;;;;
82397;01/07/2011;0000;;31;;9.8;3.7;25.66;74.25;2.466667;
82397;01/07/2011;1200;0;;21.3;;;;;;
82397;02/07/2011;0000;;32.2;;9.8;3.9;26.1;76;2.3;
82397;02/07/2011;1200;0;;21.7;;;;;;
82397;03/07/2011;0000;;31.9;;8.8;3.2;26.48;72.75;3.4;
82397;03/07/2011;1200;0;;22;;;;;;
82397;04/07/2011;0000;;31.2;;5.8;4.3;26.2;76.75;2.966667;
82397;04/07/2011;1200;0;;22.2;;;;;;
82397;05/07/2011;0000;;30.1;;2.1;3.3;25.76;81.75;1.633333;
82397;05/07/2011;1200;16.6;;22.5;;;;;;
82397;06/07/2011;0000;;31.2;;7.3;1.7;26.44;81.25;2.7;
82397;06/07/2011;1200;3.4;;22.9;;;;;;
82397;07/07/2011;0000;;30.5;;4.6;2.6;26.18;85.25;1.933333;
82397;07/07/2011;1200;0;;23.8;;;;;;
82397;08/07/2011;0000;;30.4;;7.2;2;26.52;81.75;2.066667;
82397;08/07/2011;1200;2.2;;23.4;;;;;;
82397;09/07/2011;0000;;28.7;;3.3;2.3;25.42;85.5;3.033333;
82397;09/07/2011;1200;20.6;;22.8;;;;;;
82397;10/07/2011;0000;;31;;8;2.7;26.66;75.25;3.2;
82397;10/07/2011;1200;7.6;;23.1;;;;;;
82397;11/07/2011;0000;;30.7;;7;4.3;26.28;77.75;2.266667;
82397;11/07/2011;1200;0;;22.9;;;;;;
82397;12/07/2011;0000;;29.4;;0;3.4;24.3;94.5;2.266667;
82397;12/07/2011;1200;14.6;;21.9;;;;;;
82397;13/07/2011;0000;;30;;2.6;0.8;25.32;83;2.233333;
82397;13/07/2011;1200;2.2;;21.4;;;;;;
82397;14/07/2011;0000;;30.2;;9.6;2.5;26.12;75.75;3.133333;
82397;14/07/2011;1200;0;;21.4;;;;;;
82397;15/07/2011;0000;;31.2;;7.4;2.7;25.94;75.75;2.466667;
82397;15/07/2011;1200;0;;20.6;;;;;;
82397;16/07/2011;0000;;28.6;;1.2;3.8;24.9;87;1.066667;
82397;16/07/2011;1200;53.4;;21.5;;;;;;
82397;17/07/2011;0000;;29;;5;1.5;25.22;83.5;2.133333;
82397;17/07/2011;1200;0.4;;22.3;;;;;;
82397;18/07/2011;0000;;30.3;;7.8;2.7;25.74;80.5;1.866667;
82397;18/07/2011;1200;0;;22.6;;;;;;
82397;19/07/2011;0000;;31.3;;9.8;2.4;26.1;79.5;2.866667;
82397;19/07/2011;1200;0;;22;;;;;;
82397;20/07/2011;0000;;31;;5.9;3.6;26.1;78.5;2.3;
82397;20/07/2011;1200;0;;22.1;;;;;;
82397;21/07/2011;0000;;31.4;;9.9;4;26.28;74;2.2;
82397;21/07/2011;1200;0;;22;;;;;;
82397;22/07/2011;0000;;32;;9.5;4;26.88;74.5;2.433333;
82397;22/07/2011;1200;0;;22.8;;;;;;
82397;23/07/2011;0000;;31.5;;9.5;5.3;26.38;78.25;2.333333;
82397;23/07/2011;1200;0;;23.2;;;;;;
82397;24/07/2011;0000;;30.7;;8;4.8;25.68;75.25;2.3;
82397;24/07/2011;1200;0;;20.3;;;;;;
82397;25/07/2011;0000;;31.8;;9.9;6.2;26.28;72.25;1.933333;
82397;25/07/2011;1200;0;;21.8;;;;;;
82397;26/07/2011;0000;;31.9;;4.8;6.7;26.18;73;2.2;
82397;26/07/2011;1200;0;;21.8;;;;;;
82397;27/07/2011;0000;;32.2;;9.9;6.5;26.1;76.75;2.466667;
82397;27/07/2011;1200;0;;20.7;;;;;;
82397;28/07/2011;0000;;32;;8.4;7.3;26.48;73.25;2.6;
82397;28/07/2011;1200;0;;21.6;;;;;;
82397;29/07/2011;0000;;31.9;;9.5;6.9;26.72;71;2.466667;
82397;29/07/2011;1200;0;;22.6;;;;;;
82397;30/07/2011;0000;;31.2;;7;7.6;26.66;81.75;2.633333;
82397;30/07/2011;1200;0;;24.4;;;;;;
82397;31/07/2011;0000;;29.7;;4.8;3.6;25.74;84.75;2.566667;
82397;31/07/2011;1200;2.2;;22.8;;;;;;
82397;01/08/2011;0000;;30.8;;9.2;2.6;26.42;79.5;2.8;
82397;01/08/2011;1200;6.2;;22.7;;;;;;
82397;02/08/2011;0000;;30.2;;7.6;3;25.58;78;2.466667;
82397;02/08/2011;1200;0.6;;23.1;;;;;;
82397;03/08/2011;0000;;30.8;;9.5;2;25.8;79.25;2.366667;
82397;03/08/2011;1200;0;;21.6;;;;;;
82397;04/08/2011;0000;;31;;9.5;4;26.74;76.5;3.7;
82397;04/08/2011;1200;0;;22.3;;;;;;
82397;05/08/2011;0000;;31.2;;8.8;8;26.92;74.5;3.566667;
82397;05/08/2011;1200;0;;23.4;;;;;;
82397;06/08/2011;0000;;31.6;;9.8;8.8;26.12;73;2.833333;
82397;06/08/2011;1200;0;;21.4;;;;;;
82397;07/08/2011;0000;;32.9;;10;8.7;26.52;72.5;2.6;
82397;07/08/2011;1200;0;;22.1;;;;;;
82397;08/08/2011;0000;;31.8;;10.1;9.3;26.26;70.5;2.966667;
82397;08/08/2011;1200;0;;21.5;;;;;;
82397;09/08/2011;0000;;31.7;;10;7.8;26.46;72.5;2.733333;
82397;09/08/2011;1200;0;;22;;;;;;
82397;10/08/2011;0000;;32.3;;10.1;10.1;26.8;76.5;3.066667;
82397;10/08/2011;1200;0;;21.9;;;;;;
82397;11/08/2011;0000;;31.2;;8;7.8;27.42;78;3;
82397;11/08/2011;1200;0;;23.9;;;;;;
82397;12/08/2011;0000;;32;;9.4;9.6;27.36;67;3.566667;
82397;12/08/2011;1200;0;;24;;;;;;
82397;13/08/2011;0000;;31.3;;5.4;10.7;26.48;73.75;4.4;
82397;13/08/2011;1200;0;;22.5;;;;;;
82397;14/08/2011;0000;;31.2;;10.1;7.3;26.74;72.5;2.9;
82397;14/08/2011;1200;0;;22.9;;;;;;
82397;15/08/2011;0000;;31.4;;10;10.8;26.52;74.25;3.233333;
82397;15/08/2011;1200;1.6;;21.9;;;;;;
82397;16/08/2011;0000;;32.5;;9.8;11.6;26.46;69.5;3.466667;
82397;16/08/2011;1200;0;;21.7;;;;;;
82397;17/08/2011;0000;;32.3;;9.6;11.7;25.74;77.25;3.833333;
82397;17/08/2011;1200;0;;21.2;;;;;;
82397;18/08/2011;0000;;31.2;;7.5;9.5;26.16;76;3.766667;
82397;18/08/2011;1200;0;;21.9;;;;;;
82397;19/08/2011;0000;;31.9;;9.9;9.7;26.86;68.5;3.666667;
82397;19/08/2011;1200;0;;22.5;;;;;;
82397;20/08/2011;0000;;31.4;;9.9;13.7;26.58;67.75;3.666667;
82397;20/08/2011;1200;0;;22.5;;;;;;
82397;21/08/2011;0000;;31.9;;10;11.7;26.8;71.75;3.533333;
82397;21/08/2011;1200;0;;22.5;;;;;;
82397;22/08/2011;0000;;30.7;;8;12.7;26.56;75.75;3.7;
82397;22/08/2011;1200;0;;23.3;;;;;;
82397;23/08/2011;0000;;31.6;;9.8;6.3;26.5;76.25;3.133333;
82397;23/08/2011;1200;2.6;;23;;;;;;
82397;24/08/2011;0000;;31.7;;9.6;12.8;26.66;71;4.733333;
82397;24/08/2011;1200;0;;22.5;;;;;;
82397;25/08/2011;0000;;32.7;;8.7;10.6;26.56;66.5;3.466667;
82397;25/08/2011;1200;0;;21.7;;;;;;
82397;26/08/2011;0000;;31.5;;6.7;5.7;25.54;82.25;3.166667;
82397;26/08/2011;1200;12.8;;20.8;;;;;;
82397;27/08/2011;0000;;30.8;;7.6;7.5;26.14;76.75;3.3;
82397;27/08/2011;1200;0.6;;22.9;;;;;;
82397;28/08/2011;0000;;31.6;;9.8;7.5;26.62;68.5;3.966667;
82397;28/08/2011;1200;0;;23.3;;;;;;
82397;29/08/2011;0000;;31.1;;7.7;13;26.5;71.25;3.6;
82397;29/08/2011;1200;0;;22.2;;;;;;
82397;30/08/2011;0000;;31.9;;9.3;11.9;26.34;66.75;3.366667;
82397;30/08/2011;1200;0;;21;;;;;;
82397;31/08/2011;0000;;31.4;;9.8;11;26.46;74.25;3;
82397;31/08/2011;1200;0;;21.3;;;;;;
82397;01/09/2011;0000;;31.3;;9.9;;26.64;73.5;3.166667;
82397;01/09/2011;1200;0;;22.3;;;;;;
82397;02/09/2011;0000;;31.9;;10;;26.82;69.75;3.566667;
82397;02/09/2011;1200;0;;22.3;;;;;;
82397;03/09/2011;0000;;32.1;;9.9;;26.88;72.25;3.166667;
82397;03/09/2011;1200;0;;23.1;;;;;;
82397;04/09/2011;0000;;30.6;;8.1;;26.56;70.25;3.233333;
82397;04/09/2011;1200;0;;23.2;;;;;;
82397;05/09/2011;0000;;32.5;;10;;26.5;72;2.9;
82397;05/09/2011;1200;0;;21.2;;;;;;
82397;06/09/2011;0000;;32.4;;10.2;;26.64;80.5;3.466667;
82397;06/09/2011;1200;0;;21.3;;;;;;
82397;07/09/2011;0000;;32.2;;9.8;;26.58;69.5;2.666667;
82397;07/09/2011;1200;0;;22.1;;;;;;
82397;08/09/2011;0000;;32;;10.1;;26.62;71.5;3.566667;
82397;08/09/2011;1200;0;;21.8;;;;;;
82397;09/09/2011;0000;;31.4;;10.1;;26.54;73;4.233333;
82397;09/09/2011;1200;0;;22.1;;;;;;
82397;10/09/2011;0000;;32.6;;10.1;;26.74;68;3.966667;
82397;10/09/2011;1200;0;;21.7;;;;;;
82397;11/09/2011;0000;;31.1;;5.2;;26.02;73.5;2.766667;
82397;11/09/2011;1200;0;;22.8;;;;;;
82397;12/09/2011;0000;;32.9;;9.9;;26.92;66.25;3.333333;
82397;12/09/2011;1200;0;;21.7;;;;;;
82397;13/09/2011;0000;;32.5;;10;;26.5;66.5;2.7;
82397;13/09/2011;1200;0;;22.4;;;;;;
82397;14/09/2011;0000;;32.6;;10;;26.68;71;3.233333;
82397;14/09/2011;1200;0;;22;;;;;;
82397;15/09/2011;0000;;32.6;;10.1;;26.94;77.5;4.766667;
82397;15/09/2011;1200;0;;22.7;;;;;;
82397;16/09/2011;0000;;31.8;;10;;27.02;70.75;3.8;
82397;16/09/2011;1200;0;;22.3;;;;;;
82397;17/09/2011;0000;;31.9;;9.9;;26.78;68.75;4.7;
82397;17/09/2011;1200;0;;22.6;;;;;;
82397;18/09/2011;0000;;33.1;;10.2;;26.86;64.5;4.366667;
82397;18/09/2011;1200;0;;21.6;;;;;;
82397;19/09/2011;0000;;32.2;;10.5;;26.18;71;3.566667;
82397;19/09/2011;1200;0;;21.1;;;;;;
82397;20/09/2011;0000;;32.7;;10.4;;26.64;67.5;3.733333;
82397;20/09/2011;1200;0;;21.3;;;;;;
82397;21/09/2011;0000;;31.9;;10.3;;26.84;71.25;3.433333;
82397;21/09/2011;1200;0;;22.3;;;;;;
82397;22/09/2011;0000;;31.5;;10.2;;26.94;75;2.966667;
82397;22/09/2011;1200;0;;23.4;;;;;;
82397;23/09/2011;0000;;33.7;;9.7;;27.66;72.25;3.8;
82397;23/09/2011;1200;0;;23.3;;;;;;
82397;24/09/2011;0000;;32.9;;9;;27.16;69.25;3.466667;
82397;24/09/2011;1200;0;;23.1;;;;;;
82397;25/09/2011;0000;;32.3;;10;;26.8;74.75;2.966667;
82397;25/09/2011;1200;0;;22.1;;;;;;
82397;26/09/2011;0000;;33;;10.2;;27.84;71.25;4.733333;
82397;26/09/2011;1200;0;;24.5;;;;;;
82397;27/09/2011;0000;;31.9;;10.2;;27.08;72.5;3.566667;
82397;27/09/2011;1200;0;;24.3;;;;;;
82397;28/09/2011;0000;;32.3;;9.8;;26.9;75.75;2.333333;
82397;28/09/2011;1200;0;;22.6;;;;;;
82397;29/09/2011;0000;;31.2;;10.1;;27.14;72;2.5;
82397;29/09/2011;1200;0;;24.5;;;;;;
82397;30/09/2011;0000;;31.9;;10.3;;27.44;68.25;4.233333;
82397;30/09/2011;1200;0;;23.7;;;;;;
82397;01/10/2011;0000;;31.3;;10.2;7.3;27.16;69;3.3;
82397;01/10/2011;1200;0;;24.7;;;;;;
82397;02/10/2011;0000;;31;;10.3;7.1;26.68;74.5;4.566667;
82397;02/10/2011;1200;0;;22.9;;;;;;
82397;03/10/2011;0000;;31.9;;9.9;7.3;27.22;72.75;4.066667;
82397;03/10/2011;1200;0;;24.8;;;;;;
82397;04/10/2011;0000;;32;;10.1;5.7;27.4;70;3.966667;
82397;04/10/2011;1200;0;;24.4;;;;;;
82397;05/10/2011;0000;;33.3;;10;7.4;28.04;69;3.9;
82397;05/10/2011;1200;0;;24.9;;;;;;
82397;06/10/2011;0000;;32.9;;10.1;9;27.58;64.5;4.333333;
82397;06/10/2011;1200;0;;23.3;;;;;;
82397;07/10/2011;0000;;32.5;;10.3;9.3;27.16;71;3.133333;
82397;07/10/2011;1200;0;;22.9;;;;;;
82397;08/10/2011;0000;;32.2;;10.5;8;27;71;3.633333;
82397;08/10/2011;1200;0;;23.6;;;;;;
82397;09/10/2011;0000;;32.7;;10.6;7.7;27.4;70.75;3.866667;
82397;09/10/2011;1200;0;;22.9;;;;;;
82397;10/10/2011;0000;;31.8;;9;7.6;27.36;76.5;2.9;
82397;10/10/2011;1200;0.2;;24.4;;;;;;
82397;11/10/2011;0000;;32.2;;8.3;7.2;27.32;78;4.033333;
82397;11/10/2011;1200;0;;24.8;;;;;;
82397;12/10/2011;0000;;31.9;;8.3;7.8;27.36;78.5;3.033333;
82397;12/10/2011;1200;0;;24.7;;;;;;
82397;13/10/2011;0000;;31.2;;6.3;7.1;27.16;74.5;3.4;
82397;13/10/2011;1200;0;;24.6;;;;;;
82397;14/10/2011;0000;;31.4;;4.4;9.1;27.26;76.75;2.733333;
82397;14/10/2011;1200;0;;25.3;;;;;;
82397;15/10/2011;0000;;32.5;;8.8;7.7;27.64;75.5;3.9;
82397;15/10/2011;1200;0.5;;24;;;;;;
82397;16/10/2011;0000;;28.8;;3.2;5.8;27.08;75.75;1.9;
82397;16/10/2011;1200;0.3;;25.2;;;;;;
82397;17/10/2011;0000;;29.7;;5.6;4.5;26.66;77.75;2.733333;
82397;17/10/2011;1200;0.6;;24;;;;;;
82397;18/10/2011;0000;;32.1;;9.5;9.3;27.82;77;2.8;
82397;18/10/2011;1200;0;;25;;;;;;
82397;19/10/2011;0000;;30.7;;3.4;7.8;27.14;80;2;
82397;19/10/2011;1200;0;;24.5;;;;;;
82397;20/10/2011;0000;;29.2;;2.2;6.7;26.8;90;1.133333;
82397;20/10/2011;1200;7;;22.3;;;;;;
82397;21/10/2011;0000;;30.9;;9.7;6.3;27;77.25;3.3;
82397;21/10/2011;1200;12.1;;23.3;;;;;;
82397;22/10/2011;0000;;31.8;;10;8.2;26.82;75.25;2.533333;
82397;22/10/2011;1200;1;;22.9;;;;;;
82397;23/10/2011;0000;;32;;10.3;8.2;27.64;70;3.566667;
82397;23/10/2011;1200;0;;24.7;;;;;;
82397;24/10/2011;0000;;31.3;;10.7;8.2;27.36;73.25;4.666667;
82397;24/10/2011;1200;0;;23.9;;;;;;
82397;25/10/2011;0000;;32;;10.3;9.6;27.26;75.25;2.7;
82397;25/10/2011;1200;0;;24.3;;;;;;
82397;26/10/2011;0000;;31.7;;10.3;10.2;27.12;75.25;3.2;
82397;26/10/2011;1200;0;;23.9;;;;;;
82397;27/10/2011;0000;;32;;10.5;10.9;27.98;74.5;3.933333;
82397;27/10/2011;1200;0;;24.5;;;;;;
82397;28/10/2011;0000;;31.5;;11.1;10.2;27.34;75;2.833333;
82397;28/10/2011;1200;5;;23.6;;;;;;
82397;29/10/2011;0000;;30.4;;6.7;11.3;26.3;80;1.466667;
82397;29/10/2011;1200;4.1;;23.5;;;;;;
82397;30/10/2011;0000;;31.7;;10.8;7.5;27.36;74.25;2.3;
82397;30/10/2011;1200;1;;22.5;;;;;;
82397;31/10/2011;0000;;32.2;;9.8;10.3;27.42;74;2.366667;
82397;31/10/2011;1200;1;;23.3;;;;;;
82397;01/11/2011;0000;;30.4;;4.3;;27.24;76.5;3.7;
82397;01/11/2011;1200;0;;25;;;;;;
82397;02/11/2011;0000;;31.6;;11;;27.46;75.75;3.1;
82397;02/11/2011;1200;1;;24.1;;;;;;
82397;03/11/2011;0000;;31.1;;10.6;;27.24;78.25;3.7;
82397;03/11/2011;1200;3;;23.5;;;;;;
82397;04/11/2011;0000;;31;;10.6;;27.58;72.5;3.166667;
82397;04/11/2011;1200;0;;24.9;;;;;;
82397;05/11/2011;0000;;31.5;;9;;26.86;76;2.6;
82397;05/11/2011;1200;0.6;;23.4;;;;;;
82397;06/11/2011;0000;;31.5;;9.4;;27.46;72.25;3.433333;
82397;06/11/2011;1200;0.2;;25.1;;;;;;
82397;07/11/2011;0000;;31.7;;11.2;;26.94;70.75;3.4;
82397;07/11/2011;1200;0;;22.4;;;;;;
82397;08/11/2011;0000;;31.9;;10.8;;27.44;70.5;4.033333;
82397;08/11/2011;1200;0;;22.8;;;;;;
